matchId,gameDuration,Input_Role,Input_Player_ID,Input_Ally_TOP_ID,Input_Enemy_TOP_ID,Input_Ally_JUNGLE_ID,Input_Enemy_JUNGLE_ID,Input_Ally_MIDDLE_ID,Input_Enemy_MIDDLE_ID,Input_Ally_BOTTOM_ID,Input_Enemy_BOTTOM_ID,Input_Ally_UTILITY_ID,Input_Enemy_UTILITY_ID,Target_GoldDiff_5,Target_XpDiff_5,Target_CsDiff_5,Target_GoldDiff_10,Target_XpDiff_10,Target_CsDiff_10,Target_GoldDiff_15,Target_XpDiff_15,Target_CsDiff_15,Target_GoldDiff_20,Target_XpDiff_20,Target_CsDiff_20,Target_EarlyTakedowns,Target_LaneCsBefore10,Target_DmgTotal,Target_DmgPhys,Target_DmgMagic,Target_DmgTrue,Target_DmgTurret,Target_DmgObj,Target_TotalCS,Target_GoldEarned,Target_DragonTakedowns,Target_BaronTakedowns,Target_RiftHeraldTakedowns,Target_VoidMonsterTakedowns,Target_TurretPlates,Target_MaxCsAdvantage,Target_SoloKills,Target_VisionScore,Target_WardsPlaced,Target_WardsKilled,Target_ControlWardsPlaced,Target_TimeCC,Target_TotalCC,Target_TotalHeal,Target_HealOnTeammates,Target_DamageShielded,Target_DamageTaken,Target_DamageMitigated,Target_KillParticipation,Target_Team_Dragons,Target_Team_Barons,Target_Team_Towers,Target_Team_Inhibitors,Target_Team_RiftHeralds,Target_Team_VoidGrubs,Target_Team_ElderDragons,Target_JgCsBefore10,Target_EnemyJgInvades
EUW1_7715956094,23.883333333333333,TOP,897,897,901,76,75,31,10,51,804,40,235,-6,124,-3,221,447,1,257,1496,5,-331,1166,-10,1,85.0,580.6559665038382,509.5184926727146,36.427076064200975,34.6685275645499,314.2358688066992,380.3070481507327,197,9445,0,1,0,1,11,13.0,1,0.6699232379623168,0.209351011863224,0.0837404047452896,0.0,1.2979762735519889,19.595254710397768,224.4242847173761,0.0,14.82205163991626,1175.966503838102,2322.665736217725,0.21,2,1,8,1,1,3,0,,
EUW1_7715956094,23.883333333333333,JUNGLE,76,897,901,76,75,31,10,51,804,40,235,1,-692,-18,704,-956,-29,1469,-500,-21,2348,182,-15,8,,801.2281926029309,38.10188415910677,707.3133286810886,55.72923935799023,94.45917655268669,1745.6106071179345,141,11853,2,1,1,5,6,0.0,1,1.5073272854152129,0.0418702023726448,0.4605722260990928,0.0,0.3349616189811584,3.9357990230286113,757.6413119330077,249.42079553384508,0.0,875.6734124214934,526.3084438241451,0.44,2,1,8,1,1,3,0,42.0,1.0
EUW1_7715956094,23.883333333333333,MIDDLE,31,897,901,76,75,31,10,51,804,40,235,-84,62,-4,-353,558,1,-2094,553,1,-2439,351,-8,6,81.0,558.3810188415911,29.56036287508723,407.1039776692254,121.63293789253316,232.63084438241447,381.7306350314026,196,8885,1,1,0,1,9,13.0,0,0.7536636427076064,0.3768318213538032,0.0418702023726448,0.0,2.260990928122819,20.5582693649686,214.7103977669225,0.0,0.0,852.0586182833217,643.37752965806,0.28,2,1,8,1,1,3,0,,
EUW1_7715956094,23.883333333333333,BOTTOM,51,897,901,76,75,31,10,51,804,40,235,681,456,11,1776,1579,32,2427,1240,23,3749,2396,43,12,77.0,1660.4047452896025,1616.3154221912073,25.666434054431264,18.381018841591068,745.582693649686,1192.7983251919052,191,15341,1,1,0,1,20,67.0,3,0.2512212142358688,0.1674808094905792,0.0837404047452896,0.0,0.9630146545708304,3.5170969993021632,326.21074668527564,0.0,0.0,1004.089323098395,584.3405443126309,0.62,2,1,8,1,1,3,0,,
EUW1_7715956094,23.883333333333333,UTILITY,40,897,901,76,75,31,10,51,804,40,235,518,495,3,1570,1054,-2,1061,124,-6,1871,1147,-4,18,12.0,661.42358688067,80.97697138869505,519.8185624563852,60.58618283321703,143.40544312630846,244.5638520586183,20,10926,0,1,0,2,17,5.0,0,2.470341939986043,1.1723656664340545,0.209351011863224,0.1256106071179344,2.2191207257501744,10.174459176552688,737.4598743893929,523.37752965806,220.69783670621075,948.9881367759943,562.7773900907188,0.85,2,1,8,1,1,3,0,,
EUW1_7715888014,31.03333333333333,TOP,92,92,150,36,76,31,901,145,29,526,16,348,125,0,1326,683,24,3069,2570,41,4792,2504,27,6,81.0,943.7916219119226,911.342642320086,0.0,32.44897959183673,601.3211600429645,1011.6219119226638,234,17218,1,2,1,3,25,60.0,4,0.6444683136412459,0.1933404940923737,0.0966702470461868,0.0322234156820622,0.9667024704618687,6.476906552094522,314.82277121374864,0.0,0.0,802.298603651987,1221.9441460794844,0.52,4,2,11,3,1,3,0,,
EUW1_7715888014,31.03333333333333,JUNGLE,36,92,150,36,76,31,901,145,29,526,16,332,445,5,211,550,-6,1226,1587,5,2699,3977,29,6,,1187.7551020408162,519.6348012889366,643.469387755102,24.586466165413533,188.0558539205156,1329.312567132116,238,15122,2,2,1,6,13,63.99999997019768,1,0.8055853920515574,0.3222341568206229,0.0322234156820622,0.0,0.7733619763694951,19.49516648764769,1562.3845327604724,0.0,0.0,2531.7615467239525,2589.344790547798,0.67,4,2,11,3,1,3,0,58.0,17.0
EUW1_7715888014,31.03333333333333,MIDDLE,31,92,150,36,76,31,901,145,29,526,16,313,292,17,20,-261,1,700,395,8,1676,1527,11,2,83.0,763.3404940923738,33.38345864661654,561.0418904403866,168.8829215896885,266.7776584317938,856.9495166487648,251,13065,4,2,0,5,17,17.0,1,0.6766917293233082,0.3544575725026853,0.0322234156820622,0.0,2.158968850698174,17.303974221267453,418.2921589688507,0.0,0.0,1085.3490870032224,1096.208378088077,0.48,4,2,11,3,1,3,0,,
EUW1_7715888014,31.03333333333333,BOTTOM,145,92,150,36,76,31,901,145,29,526,16,11,-61,-1,551,-126,6,248,-64,7,-235,-240,25,3,88.0,969.1192266380236,479.8066595059076,487.9591836734693,1.3211600429645542,286.1439312567132,891.9119226638023,250,15525,2,2,0,2,13,42.0,1,0.3222341568206229,0.225563909774436,0.0644468313641245,0.0,0.0322234156820622,0.6444683136412459,261.8796992481203,0.0,0.0,694.9624060150376,466.595059076262,0.36,4,2,11,3,1,3,0,,
EUW1_7715888014,31.03333333333333,UTILITY,526,92,150,36,76,31,901,145,29,526,16,-20,1,-2,-309,2,-4,-199,65,-5,8,370,-6,4,15.0,251.92266380236305,62.73899033297529,186.28356605800212,2.9001074113856067,4.962406015037594,100.73039742212674,31,9245,2,2,1,3,7,0.0,0,3.1901181525241675,1.4500537056928031,0.2900107411385607,0.2900107411385607,1.1278195488721805,4.543501611170784,113.90977443609022,30.48335123523093,6.863587540279269,561.4930182599355,865.1020408163265,0.67,4,2,11,3,1,3,0,,
EUW1_7710442067,24.48333333333333,TOP,517,517,106,234,60,268,103,523,901,267,54,681,645,11,1432,868,21,1386,1038,11,2737,2532,27,5,86.0,1030.6603131381892,33.124574540503744,995.8202859087814,1.7154526889040165,378.46153846153845,378.46153846153845,201,12054,0,0,0,0,10,31.0,5,0.9802586793737236,0.3675970047651463,0.1225323349217154,0.0,1.0211027910142954,12.743362831858407,472.8931245745405,0.0,0.0,1082.654867256637,775.4663036078965,0.54,4,1,9,2,1,3,0,,
EUW1_7710442067,24.48333333333333,JUNGLE,234,517,106,234,60,268,103,523,901,267,54,151,445,10,782,1356,22,767,1718,30,2145,2356,40,3,,796.215112321307,656.650782845473,117.91695030633085,21.60653505786249,131.0279101429544,2171.9673247106875,174,12314,4,1,1,5,13,46.0,0,0.8985704560925799,0.3267528931245745,0.0408441116405718,0.0408441116405718,0.6943498978897209,7.515316541865214,682.1375085091898,0.0,0.0,1040.4628999319264,666.6167460857727,0.61,4,1,9,2,1,3,0,82.0,10.0
EUW1_7710442067,24.48333333333333,MIDDLE,268,517,106,234,60,268,103,523,901,267,54,-34,-62,-2,-230,-149,3,-1146,-1181,2,-581,-467,11,0,101.0,644.8059904697072,24.95575221238938,612.2532334921715,7.556160653505786,550.4560925799864,801.7290673927841,219,10318,1,1,0,1,16,16.0,0,0.6126616746085772,0.3675970047651463,0.0816882232811436,0.0,0.3267528931245745,4.574540503744044,87.48808713410483,0.0,0.0,694.5541184479238,644.7243022464261,0.39,4,1,9,2,1,3,0,,
EUW1_7710442067,24.48333333333333,BOTTOM,523,517,106,234,60,268,103,523,901,267,54,146,130,5,375,2,9,1007,-111,16,3329,696,22,2,76.0,872.430224642614,739.2784206943498,123.83934649421374,9.23076923076923,427.3519400953029,949.9523485364192,226,13048,2,1,0,1,16,48.60000002384186,0,0.7760381211708645,0.2859087814840027,0.1225323349217154,0.0,0.7351940095302927,4.982981620149761,312.0081688223281,0.0,0.0,742.9543907420014,461.49761742682097,0.39,4,1,9,2,1,3,0,,
EUW1_7710442067,24.48333333333333,UTILITY,267,517,106,234,60,268,103,523,901,267,54,21,171,-3,-72,-81,-9,-23,-224,-16,1362,1236,-18,2,7.0,369.5983662355344,81.97413206262763,287.58339006126613,0.0,52.8931245745405,98.14840027229408,14,8334,2,1,0,1,12,1.0,0,2.001361470388019,0.653505786249149,0.2042205582028591,0.0408441116405718,0.8985704560925799,5.799863852961198,625.8134785568413,425.2280462899932,93.24710687542546,499.5234853641933,263.6078965282505,0.75,4,1,9,2,1,3,0,,
EUW1_7709995549,34.5,TOP,893,893,84,60,154,777,55,804,202,526,432,895,773,26,1178,521,14,936,1007,15,1484,766,35,5,85.0,1028.2898550724638,48.66666666666666,915.8260869565216,63.76811594202898,239.15942028985503,372.5507246376812,246,14956,3,1,0,2,13,44.0,1,0.8115942028985508,0.5217391304347826,0.0,0.0579710144927536,0.3478260869565217,8.057971014492754,146.14492753623188,0.0,0.0,398.231884057971,293.9130434782609,0.56,4,1,8,1,0,0,0,,
EUW1_7709995549,34.5,JUNGLE,60,893,84,60,154,777,55,804,202,526,432,-392,-271,-8,43,280,-8,5,25,-10,941,1197,-4,6,,975.8260869565216,51.2463768115942,851.2173913043479,73.33333333333333,144.92753623188406,1380.0,213,16240,4,1,0,1,10,19.499999910593036,1,0.927536231884058,0.4927536231884058,0.0579710144927536,0.0579710144927536,1.2173913043478262,8.666666666666666,591.8260869565217,0.0,0.0,1124.0,499.536231884058,0.67,4,1,8,1,0,0,0,52.0,5.0
EUW1_7709995549,34.5,MIDDLE,777,893,84,60,154,777,55,804,202,526,432,-667,-580,-8,-1283,-682,-5,-1695,-924,-2,-1905,-1084,10,0,65.0,820.0869565217391,560.3188405797101,120.69565217391305,139.04347826086956,78.0,262.6376811594203,242,12409,1,1,0,2,5,32.5,0,1.2463768115942029,0.463768115942029,0.1159420289855072,0.0289855072463768,0.5507246376811594,3.9130434782608696,327.27536231884056,0.0,0.0,1140.3188405797102,861.9710144927536,0.28,4,1,8,1,0,0,0,,
EUW1_7709995549,34.5,BOTTOM,804,893,84,60,154,777,55,804,202,526,432,-1,-9,-7,502,221,1,1873,1069,14,2694,1676,16,7,84.0,1385.9130434782608,935.1884057971016,352.95652173913044,97.7391304347826,437.8550724637681,568.8985507246376,311,20517,3,0,0,1,17,33.0,2,0.6956521739130435,0.2318840579710145,0.0289855072463768,0.0,0.2028985507246377,4.811594202898551,158.40579710144928,0.0,0.0,641.3623188405797,395.71014492753625,0.61,4,1,8,1,0,0,0,,
EUW1_7709995549,34.5,UTILITY,526,893,84,60,154,777,55,804,202,526,432,-70,-140,2,-516,-77,9,-754,-1234,6,-1238,-1394,3,4,15.0,317.27536231884056,50.40579710144928,229.3623188405797,37.44927536231884,23.507246376811597,54.7536231884058,29,10115,2,0,0,0,8,9.0,0,3.333333333333333,1.4782608695652173,0.2898550724637681,0.1159420289855072,1.3043478260869563,3.9130434782608696,80.3768115942029,0.0,14.521739130434783,743.5072463768116,1257.7391304347825,0.58,4,1,8,1,0,0,0,,
EUW1_7708274201,32.15,TOP,106,106,59,245,9,157,31,236,67,201,350,322,215,7,-378,-918,-2,-1945,-2891,-22,-257,-211,6,2,79.0,875.5832037325039,345.94090202177296,529.611197511664,0.0,560.4354587869362,664.7900466562986,226,14222,0,1,0,1,16,36.0,3,0.9331259720062208,0.4354587869362364,0.0,0.0,1.119751166407465,7.962674961119752,314.8055987558321,0.0,0.0,1700.6220839813377,1862.332814930016,0.31,4,2,12,3,0,0,0,,
EUW1_7708274201,32.15,JUNGLE,245,106,59,245,9,157,31,236,67,201,350,175,14,-2,-467,60,2,499,377,17,763,-272,6,8,,1381.679626749611,103.950233281493,1127.0917573872473,150.60653188180405,174.43234836702956,1491.104199066874,257,19341,4,2,0,2,13,30.30000001192093,0,0.9020217729393468,0.1555209953343701,0.1555209953343701,0.0,1.119751166407465,23.172628304821156,660.49766718507,0.0,0.0,1343.1415241057543,990.0777604976672,0.72,4,2,12,3,0,0,0,84.0,12.0
EUW1_7708274201,32.15,MIDDLE,157,106,59,245,9,157,31,236,67,201,350,317,96,8,578,-191,14,-380,-1451,6,-442,-1762,16,3,103.0,897.8227060653188,825.5987558320373,63.73250388802489,8.460342146189737,471.1353032659409,542.9237947122862,304,16027,0,1,0,1,23,39.0,0,1.026438569206843,0.4354587869362364,0.062208398133748,0.0,0.995334370139969,8.553654743390359,305.59875583203734,0.0,0.0,1008.3048211508554,1221.8351477449455,0.47,4,2,12,3,0,0,0,,
EUW1_7708274201,32.15,BOTTOM,236,106,59,245,9,157,31,236,67,201,350,164,-81,3,-371,541,12,1103,1444,19,247,1990,16,5,96.0,762.0528771384137,669.5489891135304,91.7573872472784,0.7153965785381027,195.52099533437016,383.3592534992224,237,14734,1,1,0,1,14,22.0,0,0.8398133748055988,0.4043545878693624,0.1244167962674961,0.0,0.0,0.6531881804043547,170.13996889580093,0.0,0.0,649.4556765163297,379.0979782270607,0.47,4,2,12,3,0,0,0,,
EUW1_7708274201,32.15,UTILITY,201,106,59,245,9,157,31,236,67,201,350,-21,-71,0,-314,-582,3,412,-97,7,851,-7,9,7,19.0,265.84758942457233,36.454121306376365,229.36236391912908,0.0,21.89735614307932,66.3452566096423,34,10097,3,1,0,1,12,13.0,0,2.6438569206842923,1.119751166407465,0.2488335925349922,0.1866251944012441,1.3374805598755832,5.069984447900467,178.38258164852255,42.76827371695179,140.62208398133748,873.8724727838259,952.3483670295492,0.62,4,2,12,3,0,0,0,,
EUW1_7708248260,21.933333333333334,TOP,157,157,150,64,234,31,127,51,145,267,117,182,155,11,929,751,25,2365,2813,39,3157,2521,51,5,93.0,529.7872340425532,458.57142857142856,68.38905775075987,2.7811550151975686,507.7203647416413,507.7203647416413,219,10394,0,0,0,0,20,76.0,0,0.5015197568389058,0.3191489361702128,0.0,0.0,0.729483282674772,6.246200607902735,280.44072948328267,0.0,0.0,613.9969604863222,692.5531914893617,0.41,2,1,10,2,1,3,0,,
EUW1_7708248260,21.933333333333334,JUNGLE,64,157,150,64,234,31,127,51,145,267,117,-46,-120,-1,-441,-527,-15,-718,-1185,-20,-190,628,8,6,,381.33738601823705,302.2340425531915,70.07598784194529,8.98176291793313,88.40425531914893,1388.981762917933,177,9272,2,1,1,5,9,14.00000011920929,0,1.1854103343465046,0.5015197568389058,0.1367781155015197,0.2279635258358662,0.5927051671732523,24.80243161094225,368.25227963525833,0.0,30.82066869300912,750.6838905775076,933.647416413374,0.41,2,1,10,2,1,3,0,68.0,22.0
EUW1_7708248260,21.933333333333334,MIDDLE,31,157,150,64,234,31,127,51,145,267,117,411,648,8,501,869,22,2066,2564,31,2361,2437,26,4,86.0,783.9665653495441,87.08206686930092,524.8632218844984,171.9756838905775,391.3677811550152,817.9787234042553,189,9968,1,1,0,4,9,41.5,4,0.8662613981762918,0.5015197568389058,0.0,0.0,2.4164133738601823,27.127659574468083,258.0547112462006,0.0,0.0,970.80547112462,773.8905775075988,0.41,2,1,10,2,1,3,0,,
EUW1_7708248260,21.933333333333334,BOTTOM,51,157,150,64,234,31,127,51,145,267,117,418,217,6,690,-85,4,1799,663,14,3203,796,9,3,97.0,598.2218844984802,561.2006079027356,32.87234042553192,4.148936170212766,885.5015197568389,1363.176291793313,219,12404,1,1,0,1,25,28.0,1,0.6382978723404256,0.4103343465045592,0.0455927051671732,0.0455927051671732,0.547112462006079,3.191489361702128,111.79331306990882,0.0,0.0,336.1094224924012,212.82674772036475,0.35,2,1,10,2,1,3,0,,
EUW1_7708248260,21.933333333333334,UTILITY,267,157,150,64,234,31,127,51,145,267,117,180,231,2,277,221,3,1004,1001,-14,1267,-738,-19,6,16.0,218.6626139817629,30.13677811550152,188.48024316109425,0.0,112.34042553191487,346.322188449848,21,6890,1,1,1,2,15,4.0,0,2.689969604863222,1.2310030395136775,0.182370820668693,0.182370820668693,0.7750759878419453,7.978723404255319,446.9452887537994,414.1641337386018,50.790273556231,119.72644376899696,78.87537993920972,0.59,2,1,10,2,1,3,0,,
EUW1_7708215047,27.016666666666666,TOP,31,31,266,131,234,34,13,119,42,111,12,-137,102,3,166,60,5,836,507,17,765,630,14,2,85.0,581.3078346699568,88.46391116594695,396.60703269586674,96.19987661937076,266.9463294262801,587.4521900061691,226,10931,1,1,0,3,10,23.0,0,1.0734114743985197,0.4811844540407156,0.0,0.0,1.9617520049352253,27.20542874768661,312.2516964836521,0.0,0.0,872.5354719309069,799.3954349167182,0.35,3,1,8,1,1,3,0,,
EUW1_7708215047,27.016666666666666,JUNGLE,131,31,266,131,234,34,13,119,42,111,12,-305,-137,2,-1029,-63,-5,-761,-125,-13,685,1854,2,6,,846.9956816779766,130.3269586674892,696.3109191856879,20.357803824799507,290.8574953732264,1826.613201727329,231,13856,3,1,1,4,10,35.59999990463257,0,1.6656384947563234,0.2590993214065392,0.2961135101789019,0.1110425663170882,0.5181986428130784,9.99383096853794,302.25786551511413,0.0,0.0,740.6539173349785,948.7106724244294,0.65,3,1,8,1,1,3,0,62.0,13.0
EUW1_7708215047,27.016666666666666,MIDDLE,34,31,266,131,234,34,13,119,42,111,12,63,186,5,255,592,16,762,1958,17,505,796,9,4,97.0,628.6119679210365,48.932757557063546,536.335595311536,43.26958667489205,166.45280690931526,183.8494756323257,210,10318,1,0,0,0,14,22.0,1,1.1844540407156077,0.4441702652683529,0.2961135101789019,0.1480567550894509,1.2214682294879704,34.94139420111043,50.5613818630475,0.0,0.0,735.2498457742134,486.329426280074,0.39,3,1,8,1,1,3,0,,
EUW1_7708215047,27.016666666666666,BOTTOM,119,31,266,131,234,34,13,119,42,111,12,141,314,4,782,498,23,1896,-220,3,1159,-646,-15,9,90.0,1298.864898210981,1270.697100555213,0.0,28.167797655768045,607.7359654534239,1043.1338679827268,225,19524,2,1,0,1,24,35.0,0,0.5552128315854411,0.1850709438618137,0.0740283775447254,0.0740283775447254,0.5552128315854411,3.886489821098088,147.39049969154843,0.0,0.0,483.7384330660087,534.0407156076496,0.77,3,1,8,1,1,3,0,,
EUW1_7708215047,27.016666666666666,UTILITY,111,31,266,131,234,34,13,119,42,111,12,460,-209,-7,525,-321,-7,1376,517,-3,2029,1582,0,9,5.0,460.7896360271437,142.28254164096236,318.5070943861814,0.0,131.17828500925356,152.86859962985812,23,10024,0,1,0,1,26,2.0,0,3.1832202344231955,1.1104256631708822,0.2220851326341764,0.2590993214065392,2.961135101789019,10.993214065391737,116.89080814312152,23.28192473781616,25.90993214065392,763.7137569401605,1337.4706971005553,0.87,3,1,8,1,1,3,0,,
EUW1_7708135508,45.75,TOP,67,67,904,950,35,31,50,523,81,26,432,-335,-96,8,-207,-326,3,-183,-482,12,-1043,-1081,3,2,76.0,1394.863387978142,840.0655737704918,50.5792349726776,504.1967213114754,323.69398907103823,582.1857923497267,295,19339,1,1,0,1,11,20.0,1,1.3333333333333333,0.4371584699453552,0.087431693989071,0.0,0.3934426229508196,1.8797814207650276,273.551912568306,0.0,0.0,1211.3224043715848,1019.4098360655738,0.52,3,3,8,1,1,0,1,,
EUW1_7708135508,45.75,JUNGLE,950,67,904,950,35,31,50,523,81,26,432,-93,187,12,-490,388,28,232,1472,40,445,536,40,2,,1499.2568306010928,1216.4371584699454,0.0,282.8196721311475,35.10382513661202,1588.327868852459,328,22702,3,3,1,4,6,69.25000002980232,1,0.8743169398907104,0.1311475409836065,0.087431693989071,0.0218579234972677,0.6994535519125683,10.207650273224044,563.7158469945355,0.0,0.0,1283.27868852459,1118.950819672131,0.55,3,3,8,1,1,0,1,72.0,14.0
EUW1_7708135508,45.75,MIDDLE,31,67,904,950,35,31,50,523,81,26,432,-587,-521,-16,-1717,-1235,-33,-2377,-1594,-38,-2409,-1676,-60,0,61.0,1570.032786885246,116.30601092896175,971.8907103825136,481.8142076502732,77.90163934426229,501.9453551912569,277,20922,2,2,0,2,6,0.0,0,1.3770491803278688,0.6775956284153005,0.1092896174863388,0.0,3.1038251366120218,23.89071038251366,530.4043715846994,0.0,0.0,1627.4535519125684,2350.4918032786886,0.55,3,3,8,1,1,0,1,,
EUW1_7708135508,45.75,BOTTOM,523,67,904,950,35,31,50,523,81,26,432,70,-8,5,-534,-1100,-2,-1464,-2376,-28,-1219,-1705,-21,0,75.0,1655.5628415300546,1438.426229508197,88.91803278688525,128.21857923497268,173.94535519125682,535.8251366120219,322,22753,1,3,0,3,8,14.000000089406967,0,0.9398907103825136,0.4371584699453552,0.1092896174863388,0.0218579234972677,0.7431693989071039,6.273224043715847,444.0218579234973,0.0,0.0,1126.9945355191255,829.0710382513661,0.55,3,3,8,1,1,0,1,,
EUW1_7708135508,45.75,UTILITY,26,67,904,950,35,31,50,523,81,26,432,-9,81,-4,-527,-335,-6,-1126,229,-3,-1392,435,0,0,13.0,381.224043715847,40.30601092896175,291.1693989071038,49.704918032786885,22.295081967213115,68.5464480874317,45,14641,1,2,0,2,9,1.0,0,2.33879781420765,0.918032786885246,0.2185792349726776,0.1311475409836065,1.289617486338798,5.573770491803279,453.09289617486337,195.7814207650273,109.85792349726776,1089.0710382513662,904.1311475409836,0.73,3,3,8,1,1,0,1,,
EUW1_7707276235,27.95,TOP,122,122,36,141,131,31,13,523,222,117,350,716,439,16,899,452,13,1770,1119,22,-35,-597,14,6,65.0,1232.701252236136,864.0429338103756,18.461538461538463,350.1610017889088,507.54919499105546,570.8407871198569,223,15348,0,1,0,2,18,43.0,4,1.037567084078712,0.3577817531305903,0.1073345259391771,0.0,0.7155635062611807,8.264758497316636,316.6010733452594,0.0,0.0,1343.7209302325582,1143.3273703041143,0.45,4,1,9,2,0,2,0,,
EUW1_7707276235,27.95,JUNGLE,141,122,36,141,131,31,13,523,222,117,350,-123,253,2,-85,841,15,314,1233,20,444,1859,19,6,,1328.1216457960645,1184.4007155635063,4.329159212880144,139.35599284436495,64.61538461538461,1071.592128801431,224,15919,4,0,0,2,4,41.750000059604645,3,0.6440071556350626,0.2504472271914132,0.0,0.0,0.966010733452594,18.28264758497317,733.0590339892666,0.0,0.0,1217.1377459749554,942.7549194991057,0.57,4,1,9,2,0,2,0,88.0,30.0
EUW1_7707276235,27.95,MIDDLE,31,122,36,141,131,31,13,523,222,117,350,-546,-443,-7,-1427,-875,-10,472,739,-6,-1140,-2173,-44,7,84.0,1181.6457960644009,147.08407871198568,855.0983899821109,179.391771019678,188.01431127012523,428.7298747763864,179,11439,1,1,0,1,4,2.0,2,0.8228980322003578,0.4293381037567084,0.035778175313059,0.0,2.7906976744186047,29.123434704830053,287.0840787119857,0.0,0.0,1342.6118067978534,1337.4597495527728,0.33,4,1,9,2,0,2,0,,
EUW1_7707276235,27.95,BOTTOM,523,122,36,141,131,31,13,523,222,117,350,568,291,14,1593,1129,35,1520,533,27,1512,380,49,5,88.0,1135.3130590339892,1032.093023255814,75.52772808586762,27.656529516994635,459.4633273703041,1072.701252236136,243,12988,3,1,0,2,15,62.00000002980232,1,0.3577817531305903,0.2146690518783542,0.035778175313059,0.0,0.4651162790697674,6.976744186046512,369.087656529517,0.0,0.0,901.5384615384615,574.9552772808587,0.33,4,1,9,2,0,2,0,,
EUW1_7707276235,27.95,UTILITY,117,122,36,141,131,31,13,523,222,117,350,175,-236,1,332,-110,2,282,730,12,384,691,20,11,17.0,285.7960644007156,21.753130590339893,244.00715563506265,20.0,72.95169946332737,125.29516994633272,43,9394,4,0,0,0,8,28.0,0,3.434704830053668,1.5384615384615383,0.3577817531305903,0.3220035778175313,1.6815742397137747,14.490161001788907,226.51162790697677,35.062611806797854,308.51520572450806,641.2522361359571,437.92486583184257,0.55,4,1,9,2,0,2,0,,
EUW1_7707235391,17.516666666666666,TOP,86,86,78,876,421,31,711,67,42,350,117,628,72,2,341,21,14,1544,739,26,2521,1742,31,5,66.0,940.8753568030448,760.1902949571837,0.0,180.627973358706,625.0047573739296,625.0047573739296,137,8428,0,0,0,0,9,31.0,3,0.7421503330161751,0.3425309229305424,0.0,0.0,2.340627973358706,5.195052331113226,102.53092293054236,0.0,0.0,1028.163653663178,1007.5547098001904,0.35,1,0,3,0,1,3,0,,
EUW1_7707235391,17.516666666666666,JUNGLE,876,86,78,876,421,31,711,67,42,350,117,1087,408,9,-60,715,20,-123,1163,27,1074,2701,43,7,,545.9942911512845,46.01332064700286,390.4281636536632,109.49571836346335,0.0,1515.014272121789,164,8995,1,0,1,4,2,46.750000059604645,1,0.9705042816365368,0.285442435775452,0.0570884871550903,0.0570884871550903,0.8563273073263559,20.951474785918176,564.2055185537583,0.0,0.0,743.6346336822074,564.5480494766889,0.5,1,0,3,0,1,3,0,81.0,10.0
EUW1_7707235391,17.516666666666666,MIDDLE,31,86,78,876,421,31,711,67,42,350,117,120,76,-13,210,253,-11,1823,2295,15,1784,1568,16,8,59.0,724.2816365366318,129.93339676498573,479.6003805899144,114.6907706945766,65.48049476688868,155.2235965746908,139,7475,1,0,0,0,2,19.0,3,0.6850618458610848,0.4567078972407231,0.0570884871550903,0.0,3.0827783063748813,26.774500475737398,311.9314938154139,0.0,0.0,841.7126546146527,460.8753568030447,0.5,1,0,3,0,1,3,0,,
EUW1_7707235391,17.516666666666666,BOTTOM,67,86,78,876,421,31,711,67,42,350,117,253,-205,-3,237,-296,5,-599,-1588,-13,648,-564,10,2,87.0,517.1075166508087,446.7174119885824,5.423406279733587,64.90960989533778,611.1893434823977,611.1893434823977,157,7659,0,0,0,0,7,10.0,0,0.6850618458610848,0.285442435775452,0.1141769743101807,0.0,0.1712654614652712,0.2283539486203615,140.209324452902,0.0,0.0,726.907706945766,357.25975261655566,0.15,1,0,3,0,1,3,0,,
EUW1_7707235391,17.516666666666666,UTILITY,350,86,78,876,421,31,711,67,42,350,117,-178,180,0,-342,257,-1,-277,296,0,149,1385,0,2,8.0,273.68220742150334,11.246431969552807,262.4357754519505,0.0,0.0,0.0,11,4640,0,0,0,0,4,1.0,0,1.313035204567079,0.6850618458610848,0.1141769743101807,0.0570884871550903,0.6850618458610848,7.992388201712655,242.5689819219791,216.8791627021884,139.41008563273073,153.9676498572788,51.32254995242626,0.2,1,0,3,0,1,3,0,,
EUW1_7707174946,32.2,TOP,31,31,10,234,141,517,4,15,901,37,40,158,216,17,-386,-289,21,-507,-734,17,477,467,13,3,76.0,1129.6894409937888,98.4782608695652,658.5093167701863,372.7018633540373,325.93167701863354,694.9689440993789,228,15452,0,2,0,2,17,37.00000002980232,6,0.9006211180124223,0.3416149068322981,0.093167701863354,0.0,3.4782608695652173,23.850931677018632,298.6335403726708,0.0,0.0,1291.8012422360248,1437.9813664596272,0.42,3,2,10,3,0,0,0,,
EUW1_7707174946,32.2,JUNGLE,234,31,10,234,141,517,4,15,901,37,40,124,293,8,642,188,6,148,-475,-1,2376,1524,26,6,,1186.6770186335402,1046.1490683229813,110.15527950310558,30.31055900621118,107.7639751552795,1504.5341614906831,229,19498,3,1,0,1,12,32.70000019669533,3,0.9627329192546584,0.0,0.2795031055900621,0.0,0.5900621118012421,8.478260869565217,775.4658385093167,6.273291925465838,0.0,1171.552795031056,989.0993788819876,0.66,3,2,10,3,0,0,0,72.0,25.0
