ally_utility_champion_name,ally_bottom_champion_name,n,mean_abs_error,median_abs_error,p90_abs_error,mean_signed_error,mean_prediction,mean_actual
Rammus,Yunara,1,0.3621161541127863,0.3621161541127863,0.3621161541127863,-0.3621161541127863,0.501561990614346,0.8636781447271323
Alistar,LeeSin,1,0.3605969551917554,0.3605969551917554,0.3605969551917554,-0.3605969551917554,0.4074201636801449,0.7680171188719003
Jax,Kalista,1,0.35990739588056797,0.35990739588056797,0.35990739588056797,-0.35990739588056797,0.5018011286956185,0.8617085245761865
Janna,Qiyana,1,0.3597506159007679,0.3597506159007679,0.3597506159007679,-0.3597506159007679,0.39931998114234685,0.7590705970431147
Neeko,Qiyana,1,0.3589904853649465,0.3589904853649465,0.3589904853649465,0.3589904853649465,0.49507964429192397,0.13608915892697745
Olaf,Vladimir,1,0.35869777237794004,0.35869777237794004,0.35869777237794004,0.35869777237794004,0.3823848781277842,0.023687105749844197
Anivia,Gnar,1,0.3586436468789701,0.3586436468789701,0.3586436468789701,0.3586436468789701,0.3586436468789701,0.0
Orianna,Xayah,1,0.35813384090751743,0.35813384090751743,0.35813384090751743,0.35813384090751743,0.35813384090751743,0.0
Lissandra,Mel,1,0.35793161789682926,0.35793161789682926,0.35793161789682926,-0.35793161789682926,0.46520474943154544,0.8231363673283747
Sylas,Taliyah,1,0.3564465354173487,0.3564465354173487,0.3564465354173487,-0.3564465354173487,0.48283326246120484,0.8392797978785536
Nami,Viego,1,0.35584656813849097,0.35584656813849097,0.35584656813849097,0.35584656813849097,0.35584656813849097,0.0
Maokai,Cassiopeia,3,0.35572786544580154,0.39525239034730897,0.49733818055119167,0.007154780044359922,0.4033128095183229,0.3961580294739629
Veigar,Lux,1,0.3546799955229164,0.3546799955229164,0.3546799955229164,0.3546799955229164,0.36735158210117225,0.01267158657825583
Zilean,LeeSin,1,0.35202462007502405,0.35202462007502405,0.35202462007502405,0.35202462007502405,0.35202462007502405,0.0
JarvanIV,Seraphine,1,0.3519757484753846,0.3519757484753846,0.3519757484753846,0.3519757484753846,0.5189094146869196,0.16693366621153505
Ekko,Samira,1,0.35032720954886176,0.35032720954886176,0.35032720954886176,0.35032720954886176,0.47854797190139226,0.1282207623525305
Lissandra,Karthus,1,0.34998617033417034,0.34998617033417034,0.34998617033417034,0.34998617033417034,0.4783287983566325,0.12834262802246219
Kennen,AurelionSol,1,0.3498627252493348,0.3498627252493348,0.3498627252493348,-0.3498627252493348,0.5063980765887437,0.8562608018380785
Nami,Olaf,1,0.34827018429130463,0.34827018429130463,0.34827018429130463,0.34827018429130463,0.34827018429130463,0.0
Karthus,Tristana,1,0.3475248961110887,0.3475248961110887,0.3475248961110887,-0.3475248961110887,0.30147859719869974,0.6490034933097885
Rumble,Ezreal,1,0.34712258801795004,0.34712258801795004,0.34712258801795004,-0.34712258801795004,0.42089453085395023,0.7680171188719003
Karma,Fiora,2,0.3458191677588698,0.3458191677588698,0.36036638629933965,0.3458191677588698,0.37020096272602165,0.024381794967151878
Zac,Sivir,2,0.3446741641371514,0.3446741641371514,0.4091444927755034,0.08058791079794003,0.43669575305639985,0.3561078422584598
Ekko,MissFortune,1,0.3440241565926849,0.3440241565926849,0.3440241565926849,0.3440241565926849,0.47196853967624525,0.1279443830835603
Zac,MissFortune,1,0.3430270033367638,0.3430270033367638,0.3430270033367638,0.3430270033367638,0.38245568765136106,0.039428684314597284
Jax,Velkoz,1,0.34278495831166067,0.34278495831166067,0.34278495831166067,-0.34278495831166067,0.5579640261414154,0.900748984453076
JarvanIV,Jinx,1,0.34191715345200124,0.34191715345200124,0.34191715345200124,-0.34191715345200124,0.38348402428839046,0.7254011777403917
Kayle,Smolder,2,0.34153860714275286,0.34153860714275286,0.39824972735596004,-0.07088890026650893,0.26542155871386663,0.33631045898037554
Lulu,Quinn,1,0.3414495583242309,0.3414495583242309,0.3414495583242309,-0.3414495583242309,0.43311489466648706,0.774564452990718
Zilean,Zyra,4,0.34138162202581074,0.31248971738853193,0.4665558812699663,-0.34138162202581074,0.39682415183403164,0.7382057738598424
Rumble,Zeri,1,0.341159662443317,0.341159662443317,0.341159662443317,0.341159662443317,0.43605840506910704,0.09489874262579
Nidalee,Kalista,1,0.34042232725051635,0.34042232725051635,0.34042232725051635,-0.34042232725051635,0.40249784428434954,0.7429201715348659
Senna,Jax,1,0.3403738277946199,0.3403738277946199,0.3403738277946199,0.3403738277946199,0.3403738277946199,0.0
RekSai,Zilean,1,0.33987404802222265,0.33987404802222265,0.33987404802222265,0.33987404802222265,0.5116772914989329,0.17180324347671028
Singed,Vayne,1,0.33912364089765024,0.33912364089765024,0.33912364089765024,-0.33912364089765024,0.5079060149460547,0.8470296558437049
Senna,Kennen,1,0.3381636081615053,0.3381636081615053,0.3381636081615053,0.3381636081615053,0.3381636081615053,0.0
Lulu,Vladimir,3,0.33654532379634433,0.2944897053066822,0.4568114299094206,0.0049507497562742515,0.3641143646673934,0.3591636149111191
Sylas,MasterYi,1,0.33546899426963395,0.33546899426963395,0.33546899426963395,0.33546899426963395,0.4963504694339947,0.16088147516436072
TwistedFate,Kalista,1,0.3343980609929237,0.3343980609929237,0.3343980609929237,-0.3343980609929237,0.40018129181551554,0.7345793528084392
AurelionSol,Senna,1,0.3332491731713283,0.3332491731713283,0.3332491731713283,-0.3332491731713283,0.6181383354357235,0.9513875086070518
Alistar,Aurora,1,0.33249948529507267,0.33249948529507267,0.33249948529507267,-0.33249948529507267,0.5237613165430058,0.8562608018380785
Taric,Veigar,1,0.33186842322541354,0.33186842322541354,0.33186842322541354,0.33186842322541354,0.3655921873521078,0.033723764126694276
Maokai,KogMaw,4,0.3314907723499805,0.3446549336291673,0.44949050687653436,0.10195974577523075,0.40701500825879744,0.3050552624835667
Bard,Camille,1,0.33127376674329917,0.33127376674329917,0.33127376674329917,0.33127376674329917,0.4499701799293754,0.11869641318607622
JarvanIV,Caitlyn,1,0.33125347310406505,0.33125347310406505,0.33125347310406505,-0.33125347310406505,0.42370829328769544,0.7549617663917605
Janna,Soraka,1,0.33010716494492104,0.33010716494492104,0.33010716494492104,-0.33010716494492104,0.45300804353509744,0.7831152084800185
Nasus,LeeSin,1,0.3300139304843853,0.3300139304843853,0.3300139304843853,0.3300139304843853,0.3300139304843853,0.0
FiddleSticks,Seraphine,1,0.32868992916929013,0.32868992916929013,0.32868992916929013,-0.32868992916929013,0.46376773423633005,0.7924576634056202
Elise,DrMundo,1,0.3278272203389526,0.3278272203389526,0.3278272203389526,-0.3278272203389526,0.5709150002195958,0.8987422205585485
Skarner,Ashe,1,0.32741400521925856,0.32741400521925856,0.32741400521925856,0.32741400521925856,0.418127198600468,0.09071319338120945
Zac,Jhin,1,0.32668736036847357,0.32668736036847357,0.32668736036847357,0.32668736036847357,0.4642119682983818,0.13752460792990823
Morgana,Kalista,1,0.32633404816508926,0.32633404816508926,0.32633404816508926,0.32633404816508926,0.32633404816508926,0.0
Morgana,Lucian,1,0.32631975639871974,0.32631975639871974,0.32631975639871974,0.32631975639871974,0.32631975639871974,0.0
Janna,Zoe,1,0.32488324706117033,0.32488324706117033,0.32488324706117033,0.32488324706117033,0.483676205532028,0.1587929584708577
Senna,Karma,4,0.3241598573469876,0.2951290122986828,0.4304710206696786,-0.02903084504830479,0.32821933599914765,0.35725018104745243
Jax,Zeri,1,0.3237422127852966,0.3237422127852966,0.3237422127852966,-0.3237422127852966,0.48291819144453774,0.8066604042298343
Taric,Gwen,1,0.3235057006620101,0.3235057006620101,0.3235057006620101,0.3235057006620101,0.360741669120116,0.0372359684581059
Anivia,Syndra,1,0.3227297716779907,0.3227297716779907,0.3227297716779907,-0.3227297716779907,0.3952064337865466,0.7179362054645373
Garen,Yunara,1,0.32249874278070106,0.32249874278070106,0.32249874278070106,-0.32249874278070106,0.44688293151175956,0.7693816742924606
Amumu,Nilah,1,0.32189643818877883,0.32189643818877883,0.32189643818877883,-0.32189643818877883,0.35615712291605156,0.6780535611048304
Mel,Aurora,1,0.32162976039740876,0.32162976039740876,0.32162976039740876,-0.32162976039740876,0.39391199240252384,0.7155417527999326
Janna,Ahri,1,0.32147649908034515,0.32147649908034515,0.32147649908034515,0.32147649908034515,0.5352042803626813,0.21372778128233613
Jax,Twitch,1,0.32133181274225975,0.32133181274225975,0.32133181274225975,0.32133181274225975,0.4669209096767203,0.1455890969344605
Zilean,Sion,1,0.31984676569838427,0.31984676569838427,0.31984676569838427,0.31984676569838427,0.41576257638054653,0.09591581068216226
Yuumi,Vladimir,2,0.31956145795151525,0.31956145795151525,0.41660954257064686,-0.31956145795151525,0.2312335615215017,0.5507950194730169
JarvanIV,Syndra,1,0.3180944494942183,0.3180944494942183,0.3180944494942183,0.3180944494942183,0.48241121674576815,0.16431676725154984
Camille,Tristana,1,0.3177789263559819,0.3177789263559819,0.3177789263559819,0.3177789263559819,0.5216850570039059,0.20390613064792393
KSante,Veigar,1,0.3175872752291027,0.3175872752291027,0.3175872752291027,-0.3175872752291027,0.3607115992250506,0.6782988744541533
Zilean,MasterYi,1,0.3173803698491001,0.3173803698491001,0.3173803698491001,0.3173803698491001,0.3173803698491001,0.0
Zac,Kalista,2,0.3171217966385525,0.3171217966385525,0.5075408820590602,-0.2380238567756347,0.3680286508145741,0.6060525075902088
Zilean,Naafiri,2,0.31658322020039975,0.31658322020039975,0.417578037175489,-0.31658322020039975,0.3860710770124193,0.702654297212819
Yuumi,Senna,1,0.31623792965379194,0.31623792965379194,0.31623792965379194,-0.31623792965379194,0.15845651077592499,0.4746944404297169
LeeSin,Vladimir,1,0.31591204667582207,0.31591204667582207,0.31591204667582207,-0.31591204667582207,0.4765456167297981,0.7924576634056202
Sona,Singed,1,0.31526822755460654,0.31526822755460654,0.31526822755460654,-0.31526822755460654,0.323395155449509,0.6386633830041155
Pantheon,Katarina,3,0.31446266588984967,0.3545889394323167,0.4340879146223219,0.07807003960163855,0.48186029744975106,0.4037902578481125
Karthus,Vayne,1,0.31329040086644844,0.31329040086644844,0.31329040086644844,0.31329040086644844,0.31329040086644844,0.0
Qiyana,Caitlyn,1,0.3125401115763843,0.3125401115763843,0.3125401115763843,0.3125401115763843,0.4675179394131173,0.15497782783673303
Senna,Irelia,1,0.31158898442510236,0.31158898442510236,0.31158898442510236,-0.31158898442510236,0.29310424335063073,0.6046932277757331
Neeko,Viktor,1,0.31134754164243544,0.31134754164243544,0.31134754164243544,-0.31134754164243544,0.4658558552963015,0.777203396938737
Pantheon,Heimerdinger,1,0.3105063912523206,0.3105063912523206,0.3105063912523206,0.3105063912523206,0.5422840226112711,0.23177763135895046
Jax,Lucian,1,0.31045569243816984,0.31045569243816984,0.31045569243816984,0.31045569243816984,0.4713371676025305,0.16088147516436072
Yuumi,Ziggs,2,0.310421292891921,0.310421292891921,0.3297894454164446,-0.310421292891921,0.24952948226413407,0.5599507751560551
Hwei,Yunara,2,0.3094585125471657,0.3094585125471657,0.3321540603960629,-0.028369434811121447,0.3065714505644602,0.33494088537558164
Nidalee,Yasuo,1,0.30934283772319654,0.30934283772319654,0.30934283772319654,-0.30934283772319654,0.4695682820570692,0.7789111197802657
Swain,Velkoz,1,0.30884459684152377,0.30884459684152377,0.30884459684152377,0.30884459684152377,0.36564016164229624,0.05679556480077247
Karma,Qiyana,3,0.30858392249027516,0.29982698903342964,0.36707624272250505,0.05265821839375926,0.39056423999911805,0.3379060216053588
Thresh,Nocturne,1,0.3078877208996923,0.3078877208996923,0.3078877208996923,-0.3078877208996923,0.4337726048315873,0.7416603257312796
Zac,Twitch,3,0.3061344909261305,0.36853796201103306,0.4029517498289286,-0.21392761493682655,0.41134089759819253,0.625268512535019
Morgana,Brand,2,0.3058648053621009,0.3058648053621009,0.31872888454118514,-0.01608009897385526,0.3965265292036293,0.4126066281774846
Shen,Jinx,2,0.30341826536449756,0.30341826536449756,0.3930954219785914,-0.1120964457676173,0.34860400494952937,0.46070045071714666
Blitzcrank,Zed,1,0.30339859926970325,0.30339859926970325,0.30339859926970325,0.30339859926970325,0.48036928183170213,0.17697068256199885
LeeSin,Lucian,1,0.3029992477544695,0.3029992477544695,0.3029992477544695,-0.3029992477544695,0.4319724657876852,0.7349717135421547
Ashe,Hwei,1,0.3025599423366944,0.3025599423366944,0.3025599423366944,0.3025599423366944,0.3987464625183208,0.09618652018162636
Ivern,MissFortune,1,0.30255225982382594,0.30255225982382594,0.30255225982382594,-0.30255225982382594,0.3717028452036061,0.674255105027432
Senna,Nidalee,1,0.30240836406895566,0.30240836406895566,0.30240836406895566,0.30240836406895566,0.30240836406895566,0.0
Heimerdinger,Sivir,1,0.3021139669970916,0.3021139669970916,0.3021139669970916,0.3021139669970916,0.3021139669970916,0.0
Jhin,Corki,1,0.30073190189823085,0.30073190189823085,0.30073190189823085,0.30073190189823085,0.30073190189823085,0.0
Shaco,Seraphine,1,0.3002311274677947,0.3002311274677947,0.3002311274677947,-0.3002311274677947,0.6017009774998741,0.9019321049676687
Amumu,Ashe,5,0.299918726166899,0.3012587475366226,0.34246534650488547,-0.21047682048119193,0.4044251435739068,0.6149019640550988
Neeko,Ahri,1,0.29927761968600153,0.29927761968600153,0.29927761968600153,-0.29927761968600153,0.45681479134224956,0.7560924110282511
Veigar,Varus,2,0.2990227909720201,0.2990227909720201,0.4531545302534211,-0.2990227909720201,0.34201366515668014,0.6410364561287003
Soraka,MasterYi,2,0.2988069511630794,0.2988069511630794,0.303355262782269,0.2988069511630794,0.2988069511630794,0.0
Ahri,Corki,1,0.29782602373316774,0.29782602373316774,0.29782602373316774,0.29782602373316774,0.49442519169163895,0.1965991679584712
Blitzcrank,Viktor,1,0.2970484115906933,0.2970484115906933,0.2970484115906933,0.2970484115906933,0.5010120962749913,0.203963684684298
Galio,Twitch,1,0.2961955149684159,0.2961955149684159,0.2961955149684159,-0.2961955149684159,0.42499768455712095,0.7211931995255368
TwistedFate,Jhin,1,0.2957038633295339,0.2957038633295339,0.2957038633295339,-0.2957038633295339,0.4617593233498063,0.7574631866793402
Velkoz,Malzahar,2,0.2947296923137684,0.2947296923137684,0.34782845782876376,-0.06637345689374417,0.41900539063179776,0.4853788475255419
Ashe,Sivir,1,0.29458589444959143,0.29458589444959143,0.29458589444959143,0.29458589444959143,0.325199483344042,0.030613588894450535
Singed,Tristana,1,0.2936844811473851,0.2936844811473851,0.2936844811473851,0.2936844811473851,0.49555060228159004,0.20186612113420496
Blitzcrank,Rengar,1,0.29357618593687795,0.29357618593687795,0.29357618593687795,-0.29357618593687795,0.4103544125877503,0.7039305985246282
Amumu,Aphelios,3,0.2935560827544694,0.19947479298846804,0.49751108686439005,-0.2207738861267563,0.3664657354497037,0.58723962157646
Nautilus,Aurora,2,0.29331895422104814,0.29331895422104814,0.3819623303962382,0.11080422021898759,0.489768861935883,0.3789646417168954
Maokai,Anivia,1,0.2921292436563853,0.2921292436563853,0.2921292436563853,-0.2921292436563853,0.46459118772001623,0.7567204313764015
Vi,Samira,2,0.2920836110969303,0.2920836110969303,0.3137575512593034,-0.02709242520296634,0.42656099304462625,0.45365341824759264
Ezreal,Swain,1,0.2918540081455376,0.2918540081455376,0.2918540081455376,-0.2918540081455376,0.3767607559686103,0.6686147641141479
Pyke,Riven,2,0.29162149782701347,0.29162149782701347,0.4175428754560566,-0.29162149782701347,0.5310132287864207,0.8226347266134342
Galio,Tristana,1,0.29154167839451856,0.29154167839451856,0.29154167839451856,-0.29154167839451856,0.4323690575663495,0.7239107359608681
Swain,Seraphine,1,0.2893453114799014,0.2893453114799014,0.2893453114799014,0.2893453114799014,0.36712179600315104,0.07777648452324962
Hwei,Swain,1,0.28815573656082266,0.28815573656082266,0.28815573656082266,-0.28815573656082266,0.3286089183825947,0.6167646549434174
Neeko,Singed,2,0.2878485681755924,0.2878485681755924,0.319399721229833,0.2878485681755924,0.49714099847347687,0.20929243029788447
Nautilus,FiddleSticks,1,0.2876242880832764,0.2876242880832764,0.2876242880832764,0.2876242880832764,0.4841837525547274,0.196559464471451
Senna,Vex,1,0.2869022575461247,0.2869022575461247,0.2869022575461247,-0.2869022575461247,0.2927705293958241,0.5796727869419488
Thresh,Zilean,2,0.2867098420797958,0.2867098420797958,0.2946896880286558,-0.2867098420797958,0.47197440231670595,0.7586842443965017
Hwei,Ashe,1,0.28581829668973996,0.28581829668973996,0.28581829668973996,0.28581829668973996,0.28581829668973996,0.0
Vladimir,Ashe,1,0.2854063655999609,0.2854063655999609,0.2854063655999609,0.2854063655999609,0.4209001141751737,0.1354937485752128
Mel,Swain,1,0.28510953207448964,0.28510953207448964,0.28510953207448964,0.28510953207448964,0.3321034926161815,0.04699396054169188
Fiora,Sivir,1,0.28309337716168065,0.28309337716168065,0.28309337716168065,0.28309337716168065,0.526088983195197,0.2429956060335164
Rengar,Vayne,1,0.2828835885579457,0.2828835885579457,0.2828835885579457,-0.2828835885579457,0.36363476548833895,0.6465183540462847
XinZhao,Tristana,1,0.28272144319297077,0.28272144319297077,0.28272144319297077,0.28272144319297077,0.4823442198962612,0.19962277670329046
Malphite,Cassiopeia,1,0.282302530929321,0.282302530929321,0.282302530929321,0.282302530929321,0.3095563866963574,0.02725385576703636
Teemo,Tristana,1,0.2799848890067022,0.2799848890067022,0.2799848890067022,-0.2799848890067022,0.39565073830621883,0.675635627312921
Zed,Varus,1,0.27941794214595106,0.27941794214595106,0.27941794214595106,-0.27941794214595106,0.37126835443210016,0.6506862965780512
Neeko,Malzahar,1,0.27882809954100696,0.27882809954100696,0.27882809954100696,-0.27882809954100696,0.5297812557304535,0.8086093552714605
Zed,Ezreal,1,0.278794728447835,0.278794728447835,0.278794728447835,-0.278794728447835,0.35938927691736383,0.6381840053651988
Janna,Pantheon,1,0.2787241309034334,0.2787241309034334,0.2787241309034334,0.2787241309034334,0.46399283819650305,0.18526870729306968
Neeko,Akshan,1,0.2786402017811629,0.2786402017811629,0.2786402017811629,0.2786402017811629,0.41216463043827656,0.13352442865711367
TwistedFate,Smolder,1,0.2779384105420036,0.2779384105420036,0.2779384105420036,-0.2779384105420036,0.4771418899530859,0.7550803004950895
Kayle,Tristana,1,0.27736415539692216,0.27736415539692216,0.27736415539692216,-0.27736415539692216,0.24960637055983229,0.5269705259567544
AurelionSol,Seraphine,1,0.27732862186195295,0.27732862186195295,0.27732862186195295,-0.27732862186195295,0.6954291624021884,0.9727577842641414
Vex,Draven,1,0.2767239332272938,0.2767239332272938,0.2767239332272938,-0.2767239332272938,0.32994279550987177,0.6066667287371655
Shaco,Lissandra,1,0.2763278511929264,0.2763278511929264,0.2763278511929264,0.2763278511929264,0.5485687680156621,0.2722409168227357
Amumu,AurelionSol,2,0.27619845551803746,0.27619845551803746,0.448419198426414,0.27619845551803746,0.4531451011808479,0.1769466456628104
Jax,Jhin,2,0.2759232764403401,0.2759232764403401,0.35940274435705905,0.1043493348958987,0.5185106658837433,0.4141613309878446
Anivia,Swain,5,0.2748178314725895,0.23950067487881965,0.4137435727256376,-0.047393871203271314,0.39817904264489934,0.4455729138481706
Senna,Heimerdinger,4,0.2748095109662071,0.3287321892728472,0.3399651579160508,0.2748095109662071,0.3448655743745287,0.07005606340832161
Ryze,Chogath,1,0.27453988295024534,0.27453988295024534,0.27453988295024534,0.27453988295024534,0.3574114983400497,0.08287161538980438
Taliyah,Smolder,2,0.2744967236986645,0.2744967236986645,0.34141388648353316,0.2744967236986645,0.4523620314977215,0.17786530779905696
Pantheon,KogMaw,7,0.27392435234959134,0.2623875014062854,0.5267563117913784,-0.12803327409104365,0.4672150779506552,0.5952483520416989
Zilean,Vladimir,7,0.27317460651402764,0.22497887748934872,0.46712143332968586,-0.048739726822208916,0.4060950437739703,0.45483477059617927
Swain,KogMaw,3,0.27289741439419407,0.23678141094013522,0.35769585126387193,0.11504314043410395,0.3417635528340786,0.22672041239997473
KSante,Aphelios,1,0.27277029011351817,0.27277029011351817,0.27277029011351817,0.27277029011351817,0.3297694623596976,0.05699917224617946
Yuumi,TwistedFate,1,0.27210563474207045,0.27210563474207045,0.27210563474207045,-0.27210563474207045,0.2223991992528419,0.49450483399491235
Rengar,Yasuo,1,0.2719508368104394,0.2719508368104394,0.2719508368104394,-0.2719508368104394,0.37606314813361663,0.648013984944056
LeeSin,Smolder,1,0.27192456708396406,0.27192456708396406,0.27192456708396406,-0.27192456708396406,0.4590992670651771,0.7310238341491412
Blitzcrank,Viego,1,0.2718343321447156,0.2718343321447156,0.2718343321447156,0.2718343321447156,0.41819837403297916,0.14636404188826357
Nidalee,Corki,3,0.27150040687802585,0.29020152840438596,0.3726636292500579,-0.27150040687802585,0.43317810092513737,0.7046785078031631
Shaco,Vladimir,1,0.27067715876944476,0.27067715876944476,0.27067715876944476,-0.27067715876944476,0.5921570465641882,0.862834205333633
Seraphine,Sion,1,0.2703075526946099,0.2703075526946099,0.2703075526946099,0.2703075526946099,0.3890039658806861,0.11869641318607622
Brand,Smolder,6,0.2702013518769369,0.16945328612478228,0.5978205570212052,-0.22496655288458034,0.37789113863908735,0.6028576915236677
Ahri,Jhin,2,0.26945440690476413,0.26945440690476413,0.3028195254726885,0.26945440690476413,0.3790552238161661,0.1096008169114019
MasterYi,Ezreal,1,0.26873313577498814,0.26873313577498814,0.26873313577498814,-0.26873313577498814,0.4694500189555395,0.7381831547305276
Blitzcrank,Akshan,1,0.26800333654231867,0.26800333654231867,0.26800333654231867,0.26800333654231867,0.39149935952263976,0.1234960229803211
Pantheon,Qiyana,1,0.267888757904506,0.267888757904506,0.267888757904506,0.267888757904506,0.43164535393592546,0.16375659603141945
Syndra,Senna,1,0.26753434140730215,0.26753434140730215,0.26753434140730215,0.26753434140730215,0.39842772624877637,0.13089338484147423
Poppy,Aurora,2,0.26711612752091507,0.26711612752091507,0.31370737102704005,0.0582390543826562,0.5204492599067361,0.4622102055240799
Taric,LeeSin,1,0.2670619984479872,0.2670619984479872,0.2670619984479872,0.2670619984479872,0.28598816776940267,0.018926169321415436
Xerath,KogMaw,1,0.26702849242868915,0.26702849242868915,0.26702849242868915,-0.26702849242868915,0.251331203359993,0.5183596957886821
Bard,Irelia,1,0.26615980400108424,0.26615980400108424,0.26615980400108424,-0.26615980400108424,0.4888533653160703,0.7550131693171546
Zac,Varus,1,0.26581966526214096,0.26581966526214096,0.26581966526214096,0.26581966526214096,0.4027700901751311,0.13695042491299014
Galio,AurelionSol,1,0.26566750438961073,0.26566750438961073,0.26566750438961073,0.26566750438961073,0.44959018760596636,0.18392268321635566
Aurora,Tristana,1,0.26527047405428716,0.26527047405428716,0.26527047405428716,-0.26527047405428716,0.4164611458262125,0.6817316198804997
Elise,Kennen,1,0.26495580708912764,0.26495580708912764,0.26495580708912764,0.26495580708912764,0.5375118252960538,0.27255601820692615
Shen,LeeSin,1,0.2647871368923267,0.2647871368923267,0.2647871368923267,-0.2647871368923267,0.31203107653200246,0.5768182134243292
FiddleSticks,Nilah,1,0.26355206187162084,0.26355206187162084,0.26355206187162084,-0.26355206187162084,0.35635668325599734,0.6199087451276182
Shaco,Darius,1,0.26260464870319383,0.26260464870319383,0.26260464870319383,0.26260464870319383,0.5861895875621972,0.32358493885900336
Leblanc,Jinx,4,0.2618141514608507,0.28852615607753773,0.37904159878715044,-0.10363254710628604,0.4735936001599518,0.5772261472662379
TwistedFate,Twitch,2,0.2618097429129911,0.2618097429129911,0.4288642496479935,-0.2618097429129911,0.4486249756847889,0.71043471859778
Brand,Akshan,1,0.2617781940524535,0.2617781940524535,0.2617781940524535,0.2617781940524535,0.4226596692168142,0.16088147516436072
Fiora,Corki,1,0.26126348664911175,0.26126348664911175,0.26126348664911175,-0.26126348664911175,0.4646345774059491,0.7258980640550609
Nautilus,Qiyana,5,0.2611766149584821,0.31296524536853043,0.3676108911513376,0.20961659673533015,0.4435318381994807,0.23391524146415055
Katarina,Kalista,1,0.26112066829580494,0.26112066829580494,0.26112066829580494,-0.26112066829580494,0.31972228242289147,0.5808429507186964
Milio,Cassiopeia,4,0.2610281191599451,0.29596969497219294,0.3292995601861113,-0.11880832722556993,0.28128107815211967,0.40008940537768956
Leona,Taliyah,1,0.2608978529247463,0.2608978529247463,0.2608978529247463,-0.2608978529247463,0.48264562042177517,0.7435434733465215
Akshan,Vayne,1,0.26032148144866896,0.26032148144866896,0.26032148144866896,-0.26032148144866896,0.43060423418404337,0.6909257156327123
Nidalee,Nilah,2,0.26004942482303317,0.26004942482303317,0.32013180938565927,0.07510298070328256,0.36654089939028645,0.29143791868700386
Hwei,Cassiopeia,1,0.2599623457946419,0.2599623457946419,0.2599623457946419,0.2599623457946419,0.3064718384353823,0.04650949264074037
Lulu,Trundle,1,0.2597706658184565,0.2597706658184565,0.2597706658184565,-0.2597706658184565,0.3663618427885182,0.6261325086069747
Sion,Ziggs,1,0.2593945785883012,0.2593945785883012,0.2593945785883012,-0.2593945785883012,0.3888169586431758,0.648211537231477
Syndra,Nidalee,1,0.2590691407373803,0.2590691407373803,0.2590691407373803,-0.2590691407373803,0.4249531348950375,0.6840222756324178
Sona,Neeko,1,0.25904922465462377,0.25904922465462377,0.25904922465462377,0.25904922465462377,0.42747163143121003,0.1684224067765863
Sejuani,Yasuo,1,0.2586801765238421,0.2586801765238421,0.2586801765238421,-0.2586801765238421,0.3703593126160052,0.6290394891398473
TwistedFate,Varus,2,0.258378040265532,0.258378040265532,0.3557223580687318,-0.258378040265532,0.42237952723712013,0.6807575675026522
Pyke,LeeSin,1,0.25790952015138174,0.25790952015138174,0.25790952015138174,0.25790952015138174,0.45446898462283275,0.196559464471451
Sylas,Sivir,5,0.25749006281567616,0.22912996721780254,0.3648329203048738,-0.0896899205184357,0.5229639187447044,0.61265383926314
TwistedFate,Yasuo,1,0.2572714927100719,0.2572714927100719,0.2572714927100719,-0.2572714927100719,0.49556372157041384,0.7528352142804857
Nami,Yone,1,0.25720077669698227,0.25720077669698227,0.25720077669698227,0.25720077669698227,0.3509075646090243,0.09370678791204201
Leona,Ekko,1,0.2569855404738155,0.2569855404738155,0.2569855404738155,-0.2569855404738155,0.5123961338186451,0.7693816742924606
Milio,Velkoz,1,0.2564158499295287,0.2564158499295287,0.2564158499295287,-0.2564158499295287,0.3346417669528535,0.5910576168823822
Zilean,Akshan,1,0.25639951224507784,0.25639951224507784,0.25639951224507784,0.25639951224507784,0.4211915352400361,0.16479202299495824
Morgana,Corki,13,0.25564479282887753,0.23645693128514722,0.4456540102678781,-0.08208771330388379,0.36538557601271404,0.4474732893165978
Veigar,Caitlyn,2,0.25546658666361166,0.25546658666361166,0.29409829465726506,0.25546658666361166,0.32515282200202,0.06968623533840833
Lux,Karthus,2,0.2553796868621082,0.2553796868621082,0.3276949499054176,-0.2553796868621082,0.3728186621977516,0.6281983490598599
Rumble,Corki,1,0.2552656576259412,0.2552656576259412,0.2552656576259412,0.2552656576259412,0.3913548165529187,0.13608915892697745
Lulu,Graves,1,0.2552329546185142,0.2552329546185142,0.2552329546185142,-0.2552329546185142,0.38841140512809796,0.6436443597466122
Smolder,Yunara,1,0.25519888062761276,0.25519888062761276,0.25519888062761276,0.25519888062761276,0.38138645051912495,0.12618756989151222
Veigar,Zilean,1,0.25439190874290557,0.25439190874290557,0.25439190874290557,-0.25439190874290557,0.3796105098332276,0.6340024185761332
Zac,Yunara,2,0.25400713967242067,0.25400713967242067,0.2806177121946259,0.03326321565275653,0.4206166460873016,0.38735343043454507
Velkoz,Zilean,3,0.2539829766572163,0.2699329418158151,0.2747096383098002,0.07402768211333956,0.4085400309268769,0.3345123488135373
Blitzcrank,Xerath,2,0.25374558506392614,0.25374558506392614,0.37363342578842856,-0.25374558506392614,0.4703105640719676,0.7240561491358937
KSante,Mel,1,0.25351685293867243,0.25351685293867243,0.25351685293867243,0.25351685293867243,0.3936500437280473,0.1401331907893749
